Sample ID,Date,Publication,OCR Text,Ground Truth,CER
3206197594,1851-04-06,Lloyd's Illustrated Newspaper,"Smith, the approver, and Samuel Harwood, are also confined in separate parts of the prison; but the latter will shortly be removed into Sussex for examina- tion respecting other burglars he is supposed to be con- .ecned mn, in that county.","Smith, the approver, and Samuel Harwood, are also confined in separate parts of the prison; but the latter will shortly be removed into Sussex for examination respecting other burglars he is supposed to be concerned in, in that county.",0.0297872340425531
3206206307,1859-09-04,Lloyd's Illustrated Newspaper,pcoR0-We can suggest no other mode than advertisiag.,POOR. -We can suggest no other mode than advertising.,0.1132075471698113
3206223327,1865-09-10,Lloyd's Illustrated Newspaper,"The prisoner, who seemed very much depressed in spirits, s then removed to Horsemonger-lane gaoL","The prisoner, who seemed very much depressed in spirits, was then removed to Horsemonger-lane gaol.",0.0404040404040404
3206258781,1885-02-22,Lloyd's Illustrated Newspaper,But what business hadyoutostopanyportion of these gifts from customers .,But what business had you to stop any portion of these gifts from customers?,0.0921052631578947
3200810738,1892-09-03,Illustrated Police News,"Matthews went to bed in a communicating room, and he has since stated that at two o'clock he awoke to find the prisoner, with a horrible glare in his eyes, attempting to cut his throat.","Matthews went to bed in a communicating room, and he has since stated that at two o'clock he awoke to find the prisoner, with a horrible glare in his eyes, attempting to cut his throat.",0.0
3206234742,1870-05-22,Lloyd's Illustrated Newspaper,"--.ilay 12t}, at St. Mary'a2,.Lamb'eeth, 13r. James Townsend, -of. hster, to M Ann, second laughter of Mr. Gadd,. o1 Vaux, alL..","-May 12th, at St. Mary's, Lambeth, Mr. James Townsend, of Exeter, to Mary Ann, second daughter of Mr. Gadd, of Vauxhall.",0.225
3206306320,1853-11-20,Lloyd's Illustrated Newspaper,"On examining the prisoner's clothes blood was tound in different parts, and there was a line of blood over them fromn left to right, which had been partially washed cut,","On examining the prisoner's clothes blood was found in different parts, and there was a line of blood over them from left to right, which had been partially washed out.",0.0238095238095238
3200801612,1885-06-20,Illustrated Police News,Mrs. Hibbert replied that they had gone to the corner shop.,Mrs. Hibbert replied that they had gone to the corner shop.,0.0
3206257745,1884-08-31,Lloyd's Illustrated Newspaper,There was no appearance of disease sufficient to account for deoth,There was no appearance of disease sufficient to account for death.,0.0298507462686567
3200810314,1892-04-23,Illustrated Police News,"Two mennarned Clover (the long-lost ""brother"") and Delourney, were arrested, and when brought before Mr.. Rennless he seemed unable to identify them; but Sergeant'Brogden, after the accused had been placed in the cells, arranged that, the gaoler should lock him in the adjoining apartment, where he overheard a conversation bstween the men, which led to their being indicted for the assault and robbery.","Two men, named Glover (the long-lost ""brother"") and Delourney, were arrested, and when before Mr. Rennless he seemed unable to identify them; but Sergeant' Brogden, after the accused had been placed in the cells, arranged that the gaoler should look him in the adjoining apartment, where he overheard a conversation between the men which led to their being indicted for the assault and robbery.",0.0482233502538071
3200811428,1893-03-25,Illustrated Police News,"; 'A'day or two atrterwards they received the ftilowing letter from her :-"" Dear mother; doi't worry about ae. I am happy and in agood bause.. I am much happier than when I was at home, forldon't get a cross word said to a-e. 11 could not put up uwit-- any longer, for he vearly dmve me mad. I wonld not leeve this situation 4or �4 a week, for Lam very. Ihsppy and I know tbe plaoe is all right. I maaTzome home to '-see you irh a litble 'ise, b ray do't worry. You will beaurpriged when Tou see ,mehome again after a little time. Give nyllove to tbe boys (her bbathers). E am as happy as a queeni I wo~dld rather beohere than any- wheee else. When 3 eomehome I dont a-attosee-, only you, dear mother. Lam very happy. Den't think I am rakieg tlae etreots, ford am far from that. Tbhs is all I havetozy abtresent. Youraver lovingdaughter, .P. gLADE .'","A day or two afterwards they received the following letter from her: -""Dear mother; don't worry about me. I am happy and in a good house. I am much happier than when I was at home, for I don't get a cross word said to me, I could not put up with any longer, for ho nearly drove me mad. I would not leave this situation for £4 a week, for I am very happy and I know the place is all right. I may come house to see you in a little time, but pray don't worry. You will be surprised when you see me home again after a little time. Give my love to the bays (her brothers). If am as happy as a queen. I would rather be here than anywhere else. When I come home I don't want to see, only you, dear mother. I am very happy. Don't think I am raking the streets; ford am far from that. This is all I have to say at present. Your ever loving daughter, P. SLADE.""",0.1351351351351351
3200813268,1894-08-04,Illustrated Police News,"That he must a answer in the affirmative, as there could 'be no ques- a tion of control in a charge of murder.","That he must answer in the affirmative, as there could be no question of control in a charge of murder.",0.0679611650485436
3206246112,1880-01-11,Lloyd's Illustrated Newspaper,"-The Coroner summed up the evidence, andi after 15 minutes' deliberation its private, the ju'y returned a verdict of "" Wilful murder against Louisa Durrant, the motluer.""","-The Coroner summed up the evidence, and after 15 minutes' deliberation in private, the jury returned a verdict of ""Wilful murder against Louisa Durrant, the mother.""",0.0421686746987951
3200811228,1893-01-28,Illustrated Police News,"The Common Serjeant, in passing sentence, said the prisoners had been found guilty or a most terrible crime, viz., that ir of beguiling a manl to their house through the instru- e mentality of the male prisoner's own wife, and there o drugging him and afterwards bringing a false accu- n sation against him for the purpose of levying black- e mail","The Common Serjeant, in passing sentence, said the prisoners had been found guilty of a most terrible crime, viz., that of beguiling a man to their house through the instrumentality of the male prisoner's own wife, and there drugging him and afterwards bringing a false accusation against him for the purpose of levying black mail.",0.0574018126888217
3206238351,1871-12-10,Lloyd's Illustrated Newspaper,"Frdm what his landlord told him suspicions fell upon the prisoner. who wag captured the same afternoon, with twfo of the stolen watches in his possession.","From what his landlord told him suspicions fell upon the prisoner, who was captured the same afternoon, with two of the stolen watches in his possession.",0.0261437908496732
3206258241,1884-11-23,Lloyd's Illustrated Newspaper,-In cross-examination by the prisoner the prosecutor said: I did not fall off the chair and injure myself.,-In cross-examination by the prisoner the prosecutor said: I did not fall off the chair and injure myself.,0.0
3200810284,1892-04-09,Illustrated Police News,Sihe did not inqeije where the money came from.,She did not inquire where the money came from.,0.0652173913043478
3200812168,1893-10-21,Illustrated Police News,The children will remain for the present in the custody of the National Society for the Prevention of Cruelty to Children.,The children will remain for the present in the custody of the National Society for the Prevention of Cruelty to Children.,0.0
3206328934,1877-09-30,Lloyd's Illustrated Newspaper,"Finding himself frustrated by her struggles, he beat hei with his fists about the head and body, and, after getting her down a second time in the passage, was pulled off by the complainant's daughter and a man who came in from the street.","Finding himself frustrated by her struggles, he beat her with his fists about the head and body, and, after getting her down a second time in the passage, was pulled off by the complainant's daughter and a man who came in from the street.",0.0042016806722689
3200807881,1889-06-29,Illustrated Police News,An official named Kelly also received cterrible blow on the head.,An official named Kelly also received a terrible blow on the liead.,0.0597014925373134
3206274525,1890-12-21,Lloyd's Illustrated Newspaper,"The defendant was a woolhroker in the City, and. although in late years he-was not, in good 'credit with the pro- seeetots, who -traded with him rmnder the name of Cousins and Co., yet he had had an account-with. the bankc for over 20 years, and there was no snggestion that upon any ocq~asions, prior to August this year, wbtn'adranbes hod been made to the accused, he acted otherwise than as an honest and, r6ipectahle trader.","The defendant was a woolbroker in in the City, and although in late years he was not in good credit with the prosecutors, who traded with him under the name of Cousins and Co., yet he had had an account with the bank for over 20 years, and there was no suggestion that upon any occasions, prior to August this year, when advances had been made to the accused, he acted otherwise than as an honest and respectable trader.",0.0761904761904762
3206190488,1847-05-23,Lloyd's Illustrated Newspaper,"At this time it had recovered, and was asleep.","At this time, it had recovered, and was asleep.",0.0212765957446808
3202426375,1858-07-25,The Era,The motion was duly seconded.,The motion was duly seconded.,0.0
3200812528,1894-01-27,Illustrated Police News,'There' was a long bruise on Sa 1 the centre of the forearm; and over the left scapla pui '. there were a number of bruisee all logr and narrowi.1,"There was a long bruise on the centre of the forearm, and over the left scapula there were a number of bruises all long and narrow.",0.1603053435114503
3200813773,1894-12-08,Illustrated Police News,"The jury returned a verdict of "" Suicide while temporarily insane.""","The jury returned a verdict of ""Suicide while temporarily insane.""",0.0151515151515151
3200810261,1892-04-02,Illustrated Police News,Death ensued at half-past twelve midnight.,Death caused at half-past twelve midnight.,0.0952380952380952
3206268689,1889-02-24,Lloyd's Illustrated Newspaper,I have been paid nothing.,I have been paid nothing.,0.0
3206325245,1876-04-02,Lloyd's Illustrated Newspaper,"The crime for which he suffered was, the shooting of another pitman, named Wood, at Dennington, en the 19th of December last.","The crime for which he suffered was the shooting of another pitman, named Wood, at Dennington, on the 19th of December last.",0.0161290322580645
3206255777,1883-10-28,Lloyd's Illustrated Newspaper,"'When the priX as pllaged in the dock, Mr. Green, the Dean's tererr taen~tere theO witness box to give evi-","When the prisoner was placed in the dock, Mr. Green, the Dean's verger, entered the witness box to give evidence.",0.2035398230088495
3206247302,1880-06-20,Lloyd's Illustrated Newspaper,"She went out and returned with a :ia rg piere of granite, and whilst he was Eitting' she went behind him and inflicted sucli severe injiries on his head that he was realoered neatly insensible, and had to be t. to the Royal Free hospital, Gray's- inn-rend, to have his wounds dressed.","She went out and returned with a large piece of granite, and whilst he was sitting she went behind him and inflicted such severe injuries on his head that he was rendered nearly insensible, and had to be taken to the Royal Free hospital, Gray's-inn-road, to have his wounds dressed.",0.0744680851063829
3207647413,1835-10-29,Morning Chronicle,"Default lis,-Admiralty- Tburod.,y, Iet 3!","Default Day – Admiralty – Thursday, Dec. 31.",0.3863636363636363
3205295658,1839-01-27,Charter,Martin appeared in a great passion at the time.,Martin appeared in a great passion at the time.,0.0
3200810296,1892-04-16,Illustrated Police News,"A'doctor was called, and all that deceased said was to tell his wife to pay him.","A doctor was called, and all that deceased said was to tell his wife to pay him.",0.0125
3200811555,1893-04-29,Illustrated Police News,"P rd William Chick, an intelligent boy, said he was in the a a, garden when Hayter scrambled over thle fence.","William Chick, an intelligent boy, said he was in the garden when Hayter scrambled over the fence.",0.1122448979591836
3200810261,1892-04-02,Illustrated Police News,"Frederiok Shaw, valet and footman to Sir Charles Cox, who also resided at Hillingdon House, stated that on the evening in question he was opposite the deceased's room when he heard him groaning.","Frederick Shaw, valet and footman to Sir Charles Cox, who also resided at Hillingdon House, stated that on the evening in question he was opposite the deceased's room when he heard him groaning.",0.0051546391752577
3206204112,1858-11-14,Lloyd's Illustrated Newspaper,"On Thursday, after fifteen witnesses had been examined for the defence, the lord advocate addressed the jury for the prosecution, and the dean of faculty for the prisoner,","On Thursday, after fifteen witnesses had been examined for the defence, the lord advocated addressed the jury for the prosecution, and the dean of faculty for the prisoner.",0.0116279069767441
3206269988,1889-09-01,Lloyd's Illustrated Newspaper,"After leaving her house she saw no more of him for 14 months, when she saw him in charge of a trap outside a music-hall.","After leaving her house she saw no more of him for 14 months, when she saw him in charge of a trap outside a music-hall.",0.0
3200811147,1892-12-31,Illustrated Police News,"Without waiting for a reply, t Cox struck deceased a heavy blow on the hest with hertl fisti rendering her unconscious,","Without waiting for a reply, Cox struck deceased a heavy blow on the chest with her fist, rendering her unconscious.",0.0603448275862069
3207647413,1835-10-29,Morning Chronicle,"St 'esstott, 'rfiesday, No, 1(I I","1st Session, Tuesday, Nov. 10.",0.5333333333333333
3206228201,1867-08-25,Lloyd's Illustrated Newspaper,"A I farmer'residing near Prestonhada cow that had been I afflicted with "" bearing down"" in July and pre. vusly in January, so that she WAS in a very diseased ate from inhwammation.","A farmer residing near Preston had a cow that had been afflicted with ""bearing down"" in July and previously in January, so that she was in a very diseased state from inflammation.",0.1005586592178771
3206225570,1866-07-22,Lloyd's Illustrated Newspaper,"Mr. Cooke: But there were other parties In the same carriage, you say 7","Mr. Cooke: But there were other parties in the same carriage, you say?",0.0428571428571428
3202426375,1858-07-25,The Era,Mr. WISEDALE proposed that the auditors be cs-elected.,Mr. WISEDALE proposed that the auditors be re-elected.,0.037037037037037
3207167129,1837-01-20,Morning Chronicle,"BIridge, the beadle, here statod that he searched the de- ceased, and found is her pockets haIf a sovereign, two five. siilling pieces, three half-crowns, one shilling, and tenpence ta copper.","Bridge, the beadle, here stated that he searched the deceased, and found in her pockets half a sovereign, two five shilling pieces, three half-crowns, one shilling, and tenpence in copper.",0.0531914893617021
3206232665,1869-07-18,Lloyd's Illustrated Newspaper,She bad once or twice attended to the child dtuing her absence.,She had once or twice attended to the child during her absence.,0.0476190476190476
3200810599,1892-07-23,Illustrated Police News,THE ILLUSTH4JTED POLICE NEWS.,THE ILLUSTRATED POLICE NEWS.,0.1071428571428571
3207643520,1835-02-28,Morning Chronicle,LAW NOTICES.,LAW NOTICES.,0.0
3206304816,1853-04-24,Lloyd's Illustrated Newspaper,"Prosecutrix screamed out, saying she vwas shot, and blood began to flow from her shoulder.","Prosecutrix screamed out, saying she was shot, and blood began to flow from her shoulder.",0.0112359550561797
3206270362,1889-10-20,Lloyd's Illustrated Newspaper,"-Nellie Isard, a tall girl, between 15 and 18, who looked much older, the daughter of a tailor's manager, residiug at Clapham, was charged on remand at Westminster policecourt on Friday with stealing property and money belonging to lodgfir-house end shop keepers in Westminster And Pimliso.","-Nellie Isard, a tall girl, between 15 and 16, who looked much older, the daughter of a tailor's manager, residing at Clapham, was charged on remand at Westminster police-court on Friday with stealing property and money belonging to lodging-house and shop keepers in Westminster and Pimlico.",0.0309278350515463
3200810451,1892-06-04,Illustrated Police News,"Joseph Daniels, a registration agent, of A 9), EMevtinlg.Honse-Lane, Peckham, identified the vi deceaised as his son, lately rssiding at Jubilee-build- j irnts, Waterloo-road.","Joseph Daniels, a registration agent, of 9, Meeting-House-lane, Peckham, identified the deceased as his son, lately residing at Jubilee-buildings, Waterloo-road.",0.124223602484472
3206191884,1848-03-26,Lloyd's Illustrated Newspaper,-Mr. Baron Rolfe then pronounced sented a? of death.,–Mr. Baron Rolfe than pronounced sentence of death.,0.1176470588235294
3206201393,1852-10-31,Lloyd's Illustrated Newspaper,She died on Monday from the effects of poison which she had taken thirteen days previously.,She died on Monday from the effects of poison which she had taken thirteen days previously.,0.0
3200811447,1893-04-01,Illustrated Police News,"Mr. de Cobain had made himself. ob. jeotiotabld to thie focal caucus when he fought and defeated.t-oridiee in as dt t one of diisisof the. city. audohe had incurred! the enmity o&f' the polioe force by ohargea he had. boldly made; against. that body-for: their. action :in connection with the, Belfast riots.","Mr. de Cobain had made himself objectionable to the local caucus when he fought and defeated its nominee in a Parliamentary contest in one of the divisions of the city, and he had incurred the enmity of the police force by charges he had boldly made against that body for their action in connection with the Belfast riots.",0.1987577639751552
3206192450,1848-08-06,Lloyd's Illustrated Newspaper,"Me added to his evidence, given on a former day, that the child must, from the appearance of the stomach, have taken arsenic at least two days before death.","He added to his evidence, given on a former day, that the child must, from the appearance of the stomach, have taken arsenic at least two days before death.",0.0064102564102564
3206223309,1865-09-10,Lloyd's Illustrated Newspaper,"He was only about twenty years of age, and though 'under the middle height he was of inuscislar build.","He was only about twenty years of age, and though under the middle height he was of muscular build.",0.0505050505050505
3200810261,1892-04-02,Illustrated Police News,The prisoners werer futrther remanded.,The prisoners were further remanded.,0.0555555555555555
3206257745,1884-08-31,Lloyd's Illustrated Newspaper,Deceased ought to have weighed from 601b to 70b.,Deceased ought to have weighed from 60lb to 70lb.,0.0408163265306122
3206266075,1888-02-26,Lloyd's Illustrated Newspaper,In other instances he had withheld por- tions of the paupers' allowances.,"In other instances, he had withheld portions of the paupers' allowances.",0.0416666666666666
3206201393,1852-10-31,Lloyd's Illustrated Newspaper,"The coroner summed up, and the jury returned the following verdict:- Deceased destroyed herself, but what was the state of her mind at the time there is no evidence to prove.""","The coroner summed up, and the jury returned the following verdict: -""Deceased destroyed herself, but what was the state of her mind at the time there is no evidence to prove.""",0.0113636363636363
3200810717,1892-08-27,Illustrated Police News,He is not yet in a condition to give evidence.,He is not yet in a condition to give evidence.,0.0
3206203543,1858-08-29,Lloyd's Illustrated Newspaper,"-Angust 17, at Altyren Borasyr, yr1d. ward, only so of George Wood, lisq., 0 H1ngera hilt, MWiddlesex, and Culmington, Sslop to sasbella Annie, suly daughter of the late Colonel J. ii. Bollean, Benagl horsee artille ry.","-August 17, at Altyre, Morayshire, Edward, only son of George Wood, Esq., of Hanger hill, Middlesex, and Culmington, Eslop, to Isabella Annie, only daughter of the late Colonel J. B. Boileau, Bengal horse artillery.",0.1627906976744186
3206232847,1869-08-15,Lloyd's Illustrated Newspaper,"This was a sample of the liberal mauner In which this gentleman had acted to a poor girl whom he had seduced at the age of 15, and by whom he had three children.","This was a sample of the liberal manner in which this gentleman had acted to a poor girl whom he had seduced at the age of 15, and by whom he had three children.",0.0124223602484472
3206237557,1871-08-20,Lloyd's Illustrated Newspaper,"-Mr., Knox said as the pieces had been with- drawn it was not his-wish to inflict a series of venal- ties.",–Mr. Knox said as the pieces had been withdrawn it was not his wish to inflict a series of penalties.,0.0792079207920792
3200812527,1894-01-27,Illustrated Police News,"The.next day, as he did s not come down, witness knocked at his door about a; ternjinutes t6 one, bat there was no answer.","The next day, as he did not come down, witness knocked at his door about ten minutes to one, but there was no answer.",0.094017094017094
3200812236,1893-11-04,Illustrated Police News,ICE FRAUDS B AN1 aX-rSOLDIaM,CRUEL FRAUDS BY AN EX-SOLDIER.,0.3666666666666666
3200812702,1894-03-10,Illustrated Police News,"4Sr.i e Finzel and Ur. Poyntz were a ohort'jstance in front, and as they approached E'ing's ,Weir.""they heardfhe F lock-keeper shouting tbo 'them.","Mr. Finzel and Mr. Poyntz were a short distance in front, and as they approached King's Weir they heard the look-keeper shouting to them.",0.1605839416058394
3206325269,1876-04-02,Lloyd's Illustrated Newspaper,This clearly established the identity.,This clearly established the identity.,0.0
3200811325,1893-02-25,Illustrated Police News,About two years have elapsed since Mr. De B Cobain left this country.,About two years have elapsed since Mr. De Cobain left this country.,0.0298507462686567
3206305008,1853-05-22,Lloyd's Illustrated Newspaper,What think you of that ?,What think you of that?,0.0434782608695652
3206203543,1858-08-29,Lloyd's Illustrated Newspaper,"_August 17, at the vicarage, Brineop,. H~ereford, the wife of vbe Rev. W. Alteu.","-August 17, at the vicarage, Brinsop, Hereford, the wife of the Rev. W. Allen.",0.1025641025641025
3206255922,1883-11-18,Lloyd's Illustrated Newspaper,"There wasa fourth charge against her of having an the 27th of October again attempted to commit suicide while in the hose pital, by cutting her throat with a table-Imife.","There was a fourth charge against her of having an the 27th of October again attempted to commit suicide while in the hospital, by cutting her throat with a table-knife.",0.029585798816568
3206223338,1865-09-10,Lloyd's Illustrated Newspaper,The jury returned a' verdict that- the deceased destroyed himself while in an unsound state of mind.,The jury returned a verdict that the deceased destroyed himself while in an unsound state of mind.,0.0204081632653061
3200807892,1889-06-29,Illustrated Police News,"It appeared, however, that the contracts entered into by the company with the Government were really valuable contracts, under which the defendant's company would have derived considerable profit, and that but for the winding-up of the company by an adverse creditor, the supply of cases at the War Office would have continued to go on, and the prosecutors would, in all probability, have received full payment.","It appeared, however, that the contracts entered into by the company with the Government were really valuable contracts, under which the defendant's company would have derived considerable profit, and that but for the winding-up of the company by an adverse creditor, the supply of cases at the War Office would have continued to go on, and the prosecutors would, in all probability, have received full payment.",0.0
3206253371,1882-10-08,Lloyd's Illustrated Newspaper,"Bardrick was cashier to the prosecutors, and it was his duty to re- ceive money from their customers, and from the two partners, and Mr. Dallimore, their managing clerk, and pay the money so received into their bankers to the account of the firm.","Bardrick was cashier to the prosecutors, and it was his duty to receive money from their customers, and from the two partners, and Mr. Dallimore, their managing clerk, and pay the money so received into their bankers to the account of the firm.",0.0081967213114754
3206328498,1877-07-22,Lloyd's Illustrated Newspaper,The death was not due to violence.,The death was not due to violence.,0.0
3206223327,1865-09-10,Lloyd's Illustrated Newspaper,mr. WoelUych: Are yen going to make a post m ortem examinationof thebody?,Mr. Woolrych: Are you going to make a post mortem examination of the body?,0.1081081081081081
3206235732,1870-11-06,Lloyd's Illustrated Newspaper,"-After some further evidence, Sir T. Henry committed the prisoner for trial for an infringement of the Foraign Enlistment act, and for conspiring to commit that offence.","-After some further evidence, Sir T. Henry committed the prisoner for trial for an infringement of the Foreign Enlistment act, and for conspiring to commit that offence.",0.0059171597633136
3206190290,1847-04-18,Lloyd's Illustrated Newspaper,"He then-visited Mitchell in her bed-room; she was lying ott the bed, dressed as bhfare.","He then visited Mitchell in her bed-room; she was lying on the bed, dressed as before.",0.0581395348837209
3200811032,1892-11-26,Illustrated Police News,"Mr. Justice Kcnniiedy then announced that for- many reasons, and in the intereet (if justice, he hasl' decided to remand the case until the next assizes and' the officers of the count roust secure the oustody of the prisoner.","Mr. Justice Kennedy then announced that for many reasons, and in the interests of justice, he had decided to remand the case until the next assizes, and the officers of the court must secure the custody of the prisoner.",0.0776255707762557
3206237557,1871-08-20,Lloyd's Illustrated Newspaper,"Betweenthe two buildings werestacked in the open yard piles of timber,",Between the two buildings were stacked in the open yard piles of timber.,0.0416666666666666
3206244438,1879-05-18,Lloyd's Illustrated Newspaper,"ALLEGED CONCEAL3MENT Orf BIRTIf,",ALLEGED CONCEALMENT OF BIRTH.,0.2068965517241379
3200810958,1892-11-05,Illustrated Police News,The scone outside thze Horse and Grooi ways one of great excitement for about half an * hour.,The scene outside the Horse and Groom was one of great excitement for about half an hour.,0.0674157303370786
3206211444,1861-06-23,Lloyd's Illustrated Newspaper,"-The prosecutor stated that he lived in lodgings at 50, Charles-street, Drury-lane, and wals by profession the proprietor of a travelling yan.","-The prosecutor stated that he lived in lodgings at 50, Charles-street, Drury-lane, and was by profession the proprietor of a travelling van.",0.0141843971631205
3206223327,1865-09-10,Lloyd's Illustrated Newspaper,"Dr. Evans, the divisainal surgeon, was sent for, and examined the body while I was there.","Dr. Evans, the divisional surgeon, was sent for, and examined the body while I was there.",0.0224719101123595
3206190465,1847-05-23,Lloyd's Illustrated Newspaper,"Upon going, how- ever, to the ofsce of the official assignee (Mr. Edwards), a bond of Lord Ventry's tor 7,000 being mesitiesed in the bankrupt's pro- ceedings, and the same having been shown to Mr. Ripley, it was eon- cluded that the bankrupt, being tbe brother of Emanuel Daniells, was his employer, and hence the attempt to prove against this estate.","Upon going, however, to the office of the official assignee (Mr. Edwards), a bond of Lord Ventry's for £7,000 being mentioned in the bankrupt's proceedings, and the same having been shown to Mr. Ripley, it was concluded that the bankrupt, being the brother of Emanuel Daniells, was his employer, and hence the attempt to prove against this estate.",0.0461095100864553
3200811892,1893-08-05,Illustrated Police News,"A special train, with the Prince and Prin- crs Edward of Sax6-Weimar, the Countess Howe, and other gnests of the Duke of Richmond during the Goodwood week, reached the station just after a steam packet in which they intended to; cross to Cowes had moved off front the station pier.","A special train, with the Prince and Princess Edward of Saxe-Weimar, the Countess Howe, and other guests of the Duke of Richmond during the Goodwood week, reached the station just after a steam packet in which they intended to cross to Cowes had moved off from the station pier.",0.0323741007194244
3206245031,1879-08-10,Lloyd's Illustrated Newspaper,"The suspicions of the police were afteswards directed to the prisoners by the discovery at Hitchin station, where the female prisoner would have to wtdt for at train when returning to Baldock, of a quantity of child's clothing, which was identilied as having been made for her child, and further inquiries having been made, both prisoners were arsested.","The suspicions of the police were afterwards directed to the prisoners by the discovery at Hitchin station, where the female prisoner would have to wait for a train when returning to Baldock, of a quantity of child's clothing, which was identified as having been made for her child, and further inquiries having been made, both prisoners were arrested.",0.0170454545454545
3206232849,1869-08-15,Lloyd's Illustrated Newspaper,"thortyafter the man and the officer got upon the, ground, but before they did so the prisoner was observed to have a knife in his right hand.","Shortly after the man and the officer got upon the ground, but before they did so the prisoner was observed to have a knife in his right hand.",0.028169014084507
3200810145,1892-02-27,Illustrated Police News,"See farther said, ""This is a conspiracy. I have an action against Mr. Labouchere.; also against a firm of solicitors at Oxford named Walsh. Mr. George Lewis is acting for Laboucherd, 16lo' for' Lord Hothfield, and it is a conspiracy between them to stifle the actions.","He further said, ""This is a conspiracy. I have an action against Mr. Labouchere; also against a firm of solicitors at Oxford named Walsh. Mr. George Lewis is acting for Labouchere, also for Lord Hothfield, and it is a conspiracy between them to stifle the actions.""",0.0415094339622641
3200810209,1892-03-19,Illustrated Police News,The jury wore ti sworn in a few minutes after ten.,The jury were sworn in a few minutes after ten.,0.0851063829787234
3206313644,1856-07-13,Lloyd's Illustrated Newspaper,"TheCalendar was light to an unrrecedented degree, and contained the unites of only three prisoners.","The calendar was light to an unprecedented degree, and contained the names of only three prisoners.",0.0606060606060606
3206191222,1847-10-24,Lloyd's Illustrated Newspaper,"The premises where the accident occurred are known as the New Hey Mills, occupied by Mr. S. Berry, as a woollen manufactory.","The premises where the accident occurred are known as the New Hey Mills, occupied by Mr. S. Berry, as a woolen manufactory.",0.008130081300813
3206190465,1847-05-23,Lloyd's Illustrated Newspaper,"Mr. Rip- ley was a creditor for 5,000, being the result of a loss upon Bir- mingham and Oxfordshire shares, occasisned by Emanuel Daniells, who, it was stated, had represented his employer to be a mnan of for- tune, but had always refused to disclose his name.","Mr. Ripley was a creditor for £5,000, being the result of a loss upon Birmingham and Oxfordshire shares, occasioned by Emanuel Daniells, who, it was stated, had represented his employer to be a man of fortune, but had always refused to disclose his name.",0.0354330708661417
3206258781,1885-02-22,Lloyd's Illustrated Newspaper,-Hii5 Honour: But I fail to see what right you had to stop 2s. out of the boy's 0hristmas-box.,-His Honour: But I fail to see what right you had to stop 2s. out of the boy's Christmas-box.,0.032258064516129
3206204300,1858-12-05,Lloyd's Illustrated Newspaper,Many hundreds had to go away from the large hall unable to obtain admittance.,Many hundreds had to go away from the large hall unable to obtain admittance.,0.0
3206304573,1853-03-20,Lloyd's Illustrated Newspaper,"- On Monday last, the sentence was carried into execution against John Williams, for the murder of William Mather, tollkeeper at Cleckianin, near Lauder, Berwickshie, on the night of the 4th December, 1852.","–On Monday last, the sentence was carried into execution against John Williams, for the murder of William Mather, toll keeper at Cleckinnin, near Lauder, Berwickshire, on the night of the 4th December, 1852.",0.0241545893719806
3206204112,1858-11-14,Lloyd's Illustrated Newspaper,"The jary retired at thirty.ive minutes past five, and were absent about one hour, when they returned a verdict of ""Not guilty on the lrnt charge of murder; and guilty on she second and third, amounting to calpable hoxillde.""","The jury retired at thirty-five minutes past five, and were absent about one hour, when they returned a verdict of ""Not guilty on the first charge of murder; and guilty on the second and third, amounting to culpable homicide.""",0.0486725663716814
3206328131,1877-06-03,Lloyd's Illustrated Newspaper,"On their reahing, the dock, the large crowd, which was,With difficulty controlled b1y the police, broke into tremendous cheers.","On their reaching the dock, the large crowd, which was with difficulty controlled by the police, broke into tremendous cheers.",0.0396825396825396
3200813784,1894-12-08,Illustrated Police News,"O'Brien made a-long speech in -defece, denying his guilt, and saying he had no intention of breaking the-law.","O'Brien made a long speech in defence, denying his guilt, and saying he had no intention of breaking the law.",0.036697247706422
3200810294,1892-04-16,Illustrated Police News,"Mr. Biros said the pelic'e, eat the ins taace of the Treasury, had made certain Inquiries with' regard to the allo- gations"" made by the prisoner, and the result was embodied in a report which had been lsaid before: his lordship.","Mr. Biron said the police, at the instance of the Treasury, had made certain inquiries with regard to the allegations made by the prisoner, and the result was embodied in a report which had been laid before his lordship.",0.0636363636363636
3200812171,1893-10-21,Illustrated Police News,"He sat upon the bridge with his legs hanging over the water, and in a minute lowered himself and hung to the ledge with his hands.","He sat upon the bridge with his legs hanging over the water, and in a minute lowered himself and hung to the ledge with his hands.",0.0
3200810766,1892-09-10,Illustrated Police News,"Monday n ght was wet and stoimny, and. M1r. Jones leftwiefl 'Mr. 'VIilliams, a farmer, and hais two nephews} in order-to accompany them up to their monitain home","Monday night was wet and stormy, and Mr. Jones left with Mr. Williams, a farmer, and his two nephews, in order to accompany them up to their mountain home.",0.1225806451612903
3200811142,1892-12-31,Illustrated Police News,He had never had ary disagreement en with the prisoner.,He had never had any disagreement with the prisoner.,0.0769230769230769
3200811290,1893-02-11,Illustrated Police News,"Her mother ill-treated her, so she I Lit. came to London and lived with her father.","Her mother ill-treated her, so she came to London and lived with her father.",0.0921052631578947
